Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::allocator<std::vector<int, std::allocator<int> > > const&) [442]
[441]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(std::allocator<std::vector<int, std::allocator<int> > > const&) [441]
                0.00    0.00       1/74399       std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [260]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_move_assign(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&, std::integral_constant<bool, true>) [379]
[442]    0.0    0.00    0.00       1         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::allocator<std::vector<int, std::allocator<int> > > const&) [442]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(std::allocator<std::vector<int, std::allocator<int> > > const&) [441]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Bomb, std::allocator<Bomb> >::vector(std::allocator<Bomb> const&) [444]
[443]    0.0    0.00    0.00       1         std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_base(std::allocator<Bomb> const&) [443]
                0.00    0.00       1/74399       std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_impl::_Vector_impl(std::allocator<Bomb> const&) [280]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Bomb, std::allocator<Bomb> >::_M_move_assign(std::vector<Bomb, std::allocator<Bomb> >&&, std::integral_constant<bool, true>) [377]
[444]    0.0    0.00    0.00       1         std::vector<Bomb, std::allocator<Bomb> >::vector(std::allocator<Bomb> const&) [444]
                0.00    0.00       1/1           std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_base(std::allocator<Bomb> const&) [443]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<Player, std::allocator<Player> >::_M_realloc_insert<Player>(__gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >, Player&&) [367]
[445]    0.0    0.00    0.00       2         std::vector<Player, std::allocator<Player> >::_M_check_len(unsigned long, char const*) const [445]
                0.00    0.00       2/179351      unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [244]
                0.00    0.00       8/125053      std::vector<Player, std::allocator<Player> >::size() const [562]
                0.00    0.00       4/4           std::vector<Player, std::allocator<Player> >::max_size() const [775]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Player, std::allocator<Player> >::_M_move_assign(std::vector<Player, std::allocator<Player> >&&, std::integral_constant<bool, true>) [386]
[446]    0.0    0.00    0.00       1         std::_Vector_base<Player, std::allocator<Player> >::get_allocator() const [446]
                0.00    0.00       1/148800      std::allocator<Player>::allocator(std::allocator<Player> const&) [246]
                0.00    0.00       1/74404       std::_Vector_base<Player, std::allocator<Player> >::_M_get_Tp_allocator() const [592]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [405]
                0.00    0.00       1/2           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [453]
[447]    0.0    0.00    0.00       2         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [447]
                0.00    0.00       2/74401       std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [327]
-----------------------------------------------
                0.00    0.00      15/15          std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [449]
[448]    0.0    0.00    0.00      15         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [448]
                0.00    0.00      15/1339197     std::allocator<int>::allocator(std::allocator<int> const&) [307]
                0.00    0.00      30/30          std::remove_reference<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>::type&& std::move<std::_Vector_base<int, std::allocator<int> >::_Vector_impl&>(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&) [733]
                0.00    0.00      15/15          std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&&) [741]
-----------------------------------------------
                0.00    0.00      15/15          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [450]
[449]    0.0    0.00    0.00      15         std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [449]
                0.00    0.00      15/15          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [448]
-----------------------------------------------
                0.00    0.00      15/15          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [414]
[450]    0.0    0.00    0.00      15         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&) [450]
                0.00    0.00      15/15          std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [449]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_move_assign(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&, std::integral_constant<bool, true>) [398]
[451]    0.0    0.00    0.00       1         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::get_allocator() const [451]
                0.00    0.00       1/148802      std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [311]
                0.00    0.00       1/74410       std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() const [588]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_range_initialize<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::forward_iterator_tag) [406]
[452]    0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_check_init_len(unsigned long, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [452]
                0.00    0.00       1/148802      std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [311]
                0.00    0.00       1/11          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [747]
                0.00    0.00       1/124104      std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator() [567]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_move_assign(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&, std::integral_constant<bool, true>) [398]
[453]    0.0    0.00    0.00       1         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [453]
                0.00    0.00       1/2           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [447]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<Player, std::allocator<Player> >::back() [430]
[454]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::operator-(long) const [454]
                0.00    0.00       2/945244      __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::__normal_iterator(Player* const&) [217]
-----------------------------------------------
                0.00    0.00  953882/2861646     Action& std::vector<Action, std::allocator<Action> >::emplace_back<Action>(Action&&) [32]
                0.00    0.00  953882/2861646     void std::allocator_traits<std::allocator<Action> >::construct<Action, Action>(std::allocator<Action>&, Action*, Action&&) [95]
                0.00    0.00  953882/2861646     void __gnu_cxx::new_allocator<Action>::construct<Action, Action>(Action*, Action&&) [187]
[468]    0.0    0.00    0.00 2861646         Action&& std::forward<Action>(std::remove_reference<Action>::type&) [468]
-----------------------------------------------
                0.00    0.00       4/2835716     void std::vector<Player, std::allocator<Player> >::_M_realloc_insert<Player>(__gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >, Player&&) [367]
                0.00    0.00       4/2835716     __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::difference_type __gnu_cxx::operator-<Player*, std::vector<Player, std::allocator<Player> > >(__gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > > const&, __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > > const&) [786]
                0.00    0.00 2835708/2835716     bool __gnu_cxx::operator!=<Player*, std::vector<Player, std::allocator<Player> > >(__gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > > const&, __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > > const&) [115]
[469]    0.0    0.00    0.00 2835716         __gnu_cxx::__normal_iterator<Player*, std::vector<Player, std::allocator<Player> > >::base() const [469]
-----------------------------------------------
                0.00    0.00   41306/1490228     std::optional<int>::optional<int&, true>(int&) [93]
                0.00    0.00   41306/1490228     std::_Optional_base<int, true, true>::_Optional_base<int&, false>(std::in_place_t, int&) [125]
                0.00    0.00   41306/1490228     std::_Optional_payload_base<int>::_Storage<int, true>::_Storage<int&>(std::in_place_t, int&) [181]
                0.00    0.00   41306/1490228     std::_Optional_payload_base<int>::_Optional_payload_base<int&>(std::in_place_t, int&) [127]
                0.00    0.00  251860/1490228     void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<int&, int&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, int&, int&) [36]
                0.00    0.00  268286/1490228     std::pair<int, int>& std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [29]
                0.00    0.00  268286/1490228     void std::allocator_traits<std::allocator<std::pair<int, int> > >::construct<std::pair<int, int>, int&, int&>(std::allocator<std::pair<int, int> >&, std::pair<int, int>*, int&, int&) [86]
                0.00    0.00  268286/1490228     void __gnu_cxx::new_allocator<std::pair<int, int> >::construct<std::pair<int, int>, int&, int&>(std::pair<int, int>*, int&, int&) [107]
                0.00    0.00  268286/1490228     std::pair<int, int>::pair<int&, int&, true>(int&, int&) [555]
[470]    0.0    0.00    0.00 1490228         int& std::forward<int&>(std::remove_reference<int&>::type&) [470]
-----------------------------------------------
                0.00    0.00 1487962/1487962     bool __gnu_cxx::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [160]
[471]    0.0    0.00    0.00 1487962         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const [471]
-----------------------------------------------
                0.00    0.00 1487960/1487960     bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [219]
[472]    0.0    0.00    0.00 1487960         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [472]
-----------------------------------------------
                0.00    0.00 1339197/1339197     std::allocator<int>::allocator(std::allocator<int> const&) [307]
[473]    0.0    0.00    0.00 1339197         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [473]
-----------------------------------------------
                0.00    0.00      15/1116918     void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [381]
                0.00    0.00      30/1116918     std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [385]
                0.00    0.00  447291/1116918     void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [83]
                0.00    0.00  669582/1116918     std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*) [13]
[474]    0.0    0.00    0.00 1116918         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [474]
-----------------------------------------------
                0.00    0.00 1116906/1116906     std::allocator<int>::~allocator() [476]
[475]    0.0    0.00    0.00 1116906         __gnu_cxx::new_allocator<int>::~new_allocator() [475]
-----------------------------------------------
                0.00    0.00  447315/1116906     std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [500]
                0.00    0.00  669591/1116906     std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [21]
[476]    0.0    0.00    0.00 1116906         std::allocator<int>::~allocator() [476]
                0.00    0.00 1116906/1116906     __gnu_cxx::new_allocator<int>::~new_allocator() [475]
-----------------------------------------------
                0.00    0.00   52700/1083873     __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > > std::__remove_if<__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >, __gnu_cxx::__ops::_Iter_equals_val<Action const> >(__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >, __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >, __gnu_cxx::__ops::_Iter_equals_val<Action const>) [137]
                0.00    0.00   77291/1083873     bool __gnu_cxx::__ops::_Iter_equals_val<Action const>::operator()<__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > > >(__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >) [250]
                0.00    0.00  953882/1083873     std::vector<Action, std::allocator<Action> >::back() [53]
[477]    0.0    0.00    0.00 1083873         __gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >::operator*() const [477]
-----------------------------------------------
                0.00    0.00  924249/924249      Action* std::__relocate_a<Action*, Action*, std::allocator<Action> >(Action*, Action*, Action*, std::allocator<Action>&) [236]
[478]    0.0    0.00    0.00  924249         Action* std::__niter_base<Action*>(Action*) [478]
-----------------------------------------------
                0.00    0.00     270/669861      int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [726]
                0.00    0.00  669591/669861      int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [56]
[479]    0.0    0.00    0.00  669861         int* std::__niter_base<int*>(int*) [479]
-----------------------------------------------
                0.00    0.00      90/669681      std::vector<int, std::allocator<int> >::max_size() const [374]
                0.00    0.00  669591/669681      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [21]
[480]    0.0    0.00    0.00  669681         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [480]
-----------------------------------------------
                0.00    0.00       5/669608      void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [364]
                0.00    0.00       9/669608      void std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [437]
                0.00    0.00       9/669608      void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [436]
                0.00    0.00  669585/669608      void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [106]
[481]    0.0    0.00    0.00  669608         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&) [481]
-----------------------------------------------
                0.00    0.00       5/669605      void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [355]
                0.00    0.00       9/669605      void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [358]
                0.00    0.00       9/669605      void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [357]
                0.00    0.00  669582/669605      void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [20]
[482]    0.0    0.00    0.00  669605         std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [482]
-----------------------------------------------
                0.00    0.00       9/669600      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [757]
                0.00    0.00  669591/669600      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [149]
[483]    0.0    0.00    0.00  669600         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [483]
-----------------------------------------------
                0.00    0.00  669591/669591      int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [56]
[484]    0.0    0.00    0.00  669591         int* std::__niter_wrap<int*>(int* const&, int*) [484]
-----------------------------------------------
                0.00    0.00  669582/669582      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [54]
[485]    0.0    0.00    0.00  669582         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator++() [485]
-----------------------------------------------
                0.00    0.00  669582/669582      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [54]
[486]    0.0    0.00    0.00  669582         __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator*() const [486]
-----------------------------------------------
                0.00    0.00       4/666786      std::vector<Player, std::allocator<Player> >::_S_max_size(std::allocator<Player> const&) [777]
