Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.01    0.13   16144/16144       Player::play(Action, GameState&) [19]
[24]     5.2    0.01    0.13   16144         std::vector<Bomb, std::allocator<Bomb> >::push_back(Bomb&&) [24]
                0.01    0.12   16144/16144       Bomb& std::vector<Bomb, std::allocator<Bomb> >::emplace_back<Bomb>(Bomb&&) [25]
                0.00    0.00   16144/24257       std::remove_reference<Bomb&>::type&& std::move<Bomb&>(Bomb&) [580]
-----------------------------------------------
                0.01    0.12   16144/16144       std::vector<Bomb, std::allocator<Bomb> >::push_back(Bomb&&) [24]
[25]     4.8    0.01    0.12   16144         Bomb& std::vector<Bomb, std::allocator<Bomb> >::emplace_back<Bomb>(Bomb&&) [25]
                0.01    0.10   13248/13248       void std::vector<Bomb, std::allocator<Bomb> >::_M_realloc_insert<Bomb>(__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb&&) [28]
                0.00    0.00    2896/16144       void std::allocator_traits<std::allocator<Bomb> >::construct<Bomb, Bomb>(std::allocator<Bomb>&, Bomb*, Bomb&&) [76]
                0.00    0.00   16144/16144       std::vector<Bomb, std::allocator<Bomb> >::back() [278]
                0.00    0.00   13248/53893       std::vector<Bomb, std::allocator<Bomb> >::end() [269]
                0.00    0.00   16144/61680       Bomb&& std::forward<Bomb>(std::remove_reference<Bomb>::type&) [500]
-----------------------------------------------
                0.00    0.13    2042/2042        Game::run() [2]
[26]     4.6    0.00    0.13    2042         Game::render() [26]
                0.03    0.03    2042/2042        HUD::draw(sf::RenderWindow&, Game&) [50]
                0.01    0.04    2042/2042        Level::draw(sf::RenderWindow&, int) [60]
                0.01    0.00  422694/12078155     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [23]
                0.00    0.00  220536/6549075     std::vector<int, std::allocator<int> >::size() const [32]
                0.00    0.00    1157/1157        Flame::draw(int, int, sf::RenderWindow&, int) [272]
                0.00    0.00  202158/5831975     std::vector<int, std::allocator<int> >::operator[](unsigned long) [44]
                0.00    0.00   20420/612004      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [116]
                0.00    0.00    4084/2374467     std::vector<Player, std::allocator<Player> >::operator[](unsigned long) [45]
                0.00    0.00    1391/587437      std::vector<Bomb, std::allocator<Bomb> >::operator[](unsigned long) [117]
                0.00    0.00    4084/4084        Player::draw(sf::RenderWindow&, int) [688]
                0.00    0.00    2042/52145       std::vector<Player, std::allocator<Player> >::size() const [520]
                0.00    0.00    2042/478217      std::vector<Bomb, std::allocator<Bomb> >::size() const [422]
                0.00    0.00    1391/1391        Bomb::draw(sf::RenderWindow&, int) [693]
-----------------------------------------------
                0.01    0.11   33635/33635       Level::Level(Level const&) [22]
[27]     4.5    0.01    0.11   33635         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [27]
                0.01    0.07   33635/33635       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [37]
                0.01    0.00   33635/33635       std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin() const [214]
                0.00    0.01   33635/33635       std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(unsigned long, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [242]
                0.00    0.01   33635/56458       std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~allocator() [233]
                0.00    0.00   33635/207389      std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [120]
                0.00    0.00   33635/33646       std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() const [540]
                0.00    0.00   33635/33635       __gnu_cxx::__alloc_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_S_select_on_copy(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [557]
                0.00    0.00   33635/56469       std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [503]
                0.00    0.00   33635/33635       std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::end() const [562]
-----------------------------------------------
                0.01    0.10   13248/13248       Bomb& std::vector<Bomb, std::allocator<Bomb> >::emplace_back<Bomb>(Bomb&&) [25]
[28]     4.2    0.01    0.10   13248         void std::vector<Bomb, std::allocator<Bomb> >::_M_realloc_insert<Bomb>(__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb&&) [28]
                0.00    0.04   13248/13248       std::vector<Bomb, std::allocator<Bomb> >::_M_check_len(unsigned long, char const*) const [70]
                0.01    0.02   13248/16144       void std::allocator_traits<std::allocator<Bomb> >::construct<Bomb, Bomb>(std::allocator<Bomb>&, Bomb*, Bomb&&) [76]
                0.00    0.02   26496/26496       Bomb* std::__uninitialized_move_if_noexcept_a<Bomb*, Bomb*, std::allocator<Bomb> >(Bomb*, Bomb*, Bomb*, std::allocator<Bomb>&) [139]
                0.01    0.00   13248/13248       __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >::difference_type __gnu_cxx::operator-<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >(__gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > > const&, __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > > const&) [237]
                0.00    0.01   13248/36068       void std::_Destroy<Bomb*, Bomb>(Bomb*, Bomb*, std::allocator<Bomb>&) [112]
                0.00    0.00   13248/46882       std::_Vector_base<Bomb, std::allocator<Bomb> >::_M_allocate(unsigned long) [206]
                0.00    0.00   13248/46145       std::vector<Bomb, std::allocator<Bomb> >::begin() [273]
                0.00    0.00   39744/96201       std::_Vector_base<Bomb, std::allocator<Bomb> >::_M_get_Tp_allocator() [473]
                0.00    0.00   26496/134548      __gnu_cxx::__normal_iterator<Bomb*, std::vector<Bomb, std::allocator<Bomb> > >::base() const [452]
                0.00    0.00   13248/61680       Bomb&& std::forward<Bomb>(std::remove_reference<Bomb>::type&) [500]
                0.00    0.00   13248/36068       std::_Vector_base<Bomb, std::allocator<Bomb> >::_M_deallocate(Bomb*, unsigned long) [537]
-----------------------------------------------
                0.00    0.11  345685/345685      getPossibleActions(GameState&) [10]
[29]     4.0    0.00    0.11  345685         std::vector<Action, std::allocator<Action> >::push_back(Action&&) [29]
                0.00    0.09  345685/345685      Action& std::vector<Action, std::allocator<Action> >::emplace_back<Action>(Action&&) [33]
                0.02    0.00  345685/355280      std::remove_reference<Action&>::type&& std::move<Action&>(Action&) [118]
-----------------------------------------------
                0.00    0.00       1/22819       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_move_assign(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&, std::integral_constant<bool, true>) [325]
                0.01    0.09   22818/22819       GameState::~GameState() [21]
[30]     3.7    0.01    0.09   22819         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [30]
                0.00    0.07   22819/22819       void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [43]
                0.00    0.02   22819/22819       std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [132]
                0.00    0.00   22819/56465       std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [504]
-----------------------------------------------
                0.00    0.00       1/33635       GameState::GameState(Level, std::vector<Player, std::allocator<Player> >, bool) [312]
                0.00    0.09   33634/33635       GameState::GameState(GameState const&) [8]
[31]     3.4    0.00    0.09   33635         std::vector<Player, std::allocator<Player> >::vector(std::vector<Player, std::allocator<Player> > const&) [31]
                0.00    0.06   33635/33635       Player* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > >, Player*, Player>(__gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > >, __gnu_cxx::__normal_iterator<Player const*, std::vector<Player, std::allocator<Player> > >, Player*, std::allocator<Player>&) [49]
                0.02    0.00   33635/33635       __gnu_cxx::__alloc_traits<std::allocator<Player>, Player>::_S_select_on_copy(std::allocator<Player> const&) [127]
                0.00    0.01   33635/33635       std::_Vector_base<Player, std::allocator<Player> >::_Vector_base(unsigned long, std::allocator<Player> const&) [240]
                0.00    0.00   33635/33640       std::_Vector_base<Player, std::allocator<Player> >::_M_get_Tp_allocator() const [544]
                0.00    0.00   33635/52145       std::vector<Player, std::allocator<Player> >::size() const [520]
                0.00    0.00   33635/56456       std::allocator<Player>::~allocator() [507]
                0.00    0.00   33635/56463       std::_Vector_base<Player, std::allocator<Player> >::_M_get_Tp_allocator() [505]
                0.00    0.00   33635/33635       std::vector<Player, std::allocator<Player> >::end() const [560]
                0.00    0.00   33635/33635       std::vector<Player, std::allocator<Player> >::begin() const [561]
-----------------------------------------------
                0.00    0.00     180/6549075     std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [304]
                0.00    0.00  220536/6549075     Game::render() [26]
                0.00    0.00  302715/6549075     std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [16]
                0.08    0.00 6025644/6549075     GameState::update() [9]
[32]     3.3    0.09    0.00 6549075         std::vector<int, std::allocator<int> >::size() const [32]
-----------------------------------------------
                0.00    0.09  345685/345685      std::vector<Action, std::allocator<Action> >::push_back(Action&&) [29]
[33]     3.2    0.00    0.09  345685         Action& std::vector<Action, std::allocator<Action> >::emplace_back<Action>(Action&&) [33]
                0.02    0.04  345685/345685      std::vector<Action, std::allocator<Action> >::back() [47]
                0.01    0.02  345685/345685      void std::allocator_traits<std::allocator<Action> >::construct<Action, Action>(std::allocator<Action>&, Action*, Action&&) [104]
                0.00    0.00  345685/1037055     Action&& std::forward<Action>(std::remove_reference<Action>::type&) [255]
-----------------------------------------------
                0.02    0.07   16448/16448       GameState::update() [9]
[34]     3.2    0.02    0.07   16448         Bomb::explode(GameState&) [34]
                0.00    0.03   16448/16448       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::reserve(unsigned long) [92]
                0.00    0.02   53831/53831       std::pair<int, int>& std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int&>(int&, int&) [136]
                0.01    0.00   70476/70476       Level::isDestroyable(int, int) [160]
                0.01    0.00  189120/2374467     std::vector<Player, std::allocator<Player> >::operator[](unsigned long) [45]
                0.00    0.00    1932/1932        Level::addBonus(int, int, BonusType) [276]
                0.00    0.00  148006/1640893     Player::getX() const [114]
                0.00    0.00   57555/57555       Level::isundestroyWall(int, int) [280]
                0.00    0.00   29449/869623      Player::getY() const [169]
                0.00    0.00   12921/12921       Level::destroyWall(int, int) [294]
                0.00    0.00   16448/16450       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector() [614]
                0.00    0.00   16448/52145       std::vector<Player, std::allocator<Player> >::size() const [520]
                0.00    0.00   11665/11665       Player::die() [656]
                0.00    0.00    1932/1932        Level::getRandomType() [692]
-----------------------------------------------
                0.00    0.00      12/77107       MCTS::findBestAction() [4]
                0.07    0.02   77095/77107       treePolicy(Node*) [6]
[35]     3.2    0.07    0.02   77107         bestChild(Node*) [35]
                0.00    0.02  312647/361463      bool __gnu_cxx::operator!=<Node**, std::vector<Node*, std::allocator<Node*> > >(__gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > > const&, __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > > const&) [137]
                0.00    0.00  235540/259431      __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::operator*() const [437]
                0.00    0.00  235540/237589      fast_log::log(float) const [441]
                0.00    0.00  235540/259408      __gnu_cxx::__normal_iterator<Node**, std::vector<Node*, std::allocator<Node*> > >::operator++() [438]
                0.00    0.00   77107/112114      std::vector<Node*, std::allocator<Node*> >::begin() [467]
                0.00    0.00   77107/112114      std::vector<Node*, std::allocator<Node*> >::end() [466]
-----------------------------------------------
                0.00    0.08  119211/119211      getPossibleActions(GameState&) [10]
[36]     3.1    0.00    0.08  119211         std::vector<Action, std::allocator<Action> >::reserve(unsigned long) [36]
                0.01    0.02  119211/119211      std::vector<Action, std::allocator<Action> >::max_size() const [89]
                0.00    0.02  119211/119211      std::_Vector_base<Action, std::allocator<Action> >::_M_allocate(unsigned long) [122]
                0.01    0.01  119211/119211      std::vector<Action, std::allocator<Action> >::_S_relocate(Action*, Action*, Action*, std::allocator<Action>&) [124]
                0.01    0.00  119211/238422      std::vector<Action, std::allocator<Action> >::size() const [119]
                0.01    0.00  119211/238422      std::_Vector_base<Action, std::allocator<Action> >::_M_deallocate(Action*, unsigned long) [185]
                0.00    0.00  119211/119211      std::vector<Action, std::allocator<Action> >::capacity() const [458]
                0.00    0.00  119211/248174      std::_Vector_base<Action, std::allocator<Action> >::_M_get_Tp_allocator() [439]
-----------------------------------------------
                0.01    0.07   33635/33635       std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [27]
[37]     3.1    0.01    0.07   33635         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [37]
                0.00    0.07   33635/33635       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [41]
-----------------------------------------------
                0.01    0.00   47379/524223      Player::isLegalMove(int, int, GameState&) [74]
                0.05    0.02  476844/524223      canMoveInDirection(GameState&, int, int, int) [18]
[38]     2.9    0.06    0.02  524223         Level::isEmpty(int, int) [38]
                0.02    0.00  818774/1832875     std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) [66]
-----------------------------------------------
                0.00    0.07   33634/33634       GameState::GameState(GameState const&) [8]
[39]     2.7    0.00    0.07   33634         std::vector<Bomb, std::allocator<Bomb> >::vector(std::vector<Bomb, std::allocator<Bomb> > const&) [39]
                0.00    0.05   33634/33634       Bomb* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb*, Bomb>(__gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, __gnu_cxx::__normal_iterator<Bomb const*, std::vector<Bomb, std::allocator<Bomb> > >, Bomb*, std::allocator<Bomb>&) [58]
                0.01    0.00   33634/33634       __gnu_cxx::__alloc_traits<std::allocator<Bomb>, Bomb>::_S_select_on_copy(std::allocator<Bomb> const&) [215]
                0.00    0.01   33634/33634       std::_Vector_base<Bomb, std::allocator<Bomb> >::_Vector_base(unsigned long, std::allocator<Bomb> const&) [249]
                0.01    0.00   33634/60131       std::_Vector_base<Bomb, std::allocator<Bomb> >::_M_get_Tp_allocator() const [205]
                0.00    0.00   33634/478217      std::vector<Bomb, std::allocator<Bomb> >::size() const [422]
                0.00    0.00   33634/56455       std::allocator<Bomb>::~allocator() [509]
                0.00    0.00   33634/96201       std::_Vector_base<Bomb, std::allocator<Bomb> >::_M_get_Tp_allocator() [473]
                0.00    0.00   33634/33635       std::vector<Bomb, std::allocator<Bomb> >::end() const [558]
                0.00    0.00   33634/33635       std::vector<Bomb, std::allocator<Bomb> >::begin() const [559]
-----------------------------------------------
                0.01    0.06   33635/33635       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [41]
[40]     2.7    0.01    0.06   33635         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [40]
                0.04    0.00  302706/302709      void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [63]
                0.00    0.01  336341/336341      bool __gnu_cxx::operator!=<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [176]
                0.01    0.00  302706/302706      __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator++() [184]
                0.00    0.00  302706/302706      __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator*() const [434]
                0.00    0.00  302706/508107      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [419]
-----------------------------------------------
                0.00    0.07   33635/33635       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [37]
[41]     2.7    0.00    0.07   33635         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [41]
